@relation feature0720

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value string
@attribute max-hue numeric
@attribute max-hue-std string
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute class {vividly,mighty,elegant,tshing-iu,bleak,unclassified}

@data
0.145223,0.030901,0.001309,0.005443,0.014573,0.027213,0.033134,0.031581,0.030268,0.027682,0.025026,0.023103,0.023428,0.024539,0.027388,0.032374,0.056298,0.183365,0.359985,0.067014,0.005595,0.000682,0.00091,0.004551,0.012535,0.021263,0.029356,0.028194,0.027562,0.025097,0.024892,0.022769,0.021715,0.020575,0.023147,0.025151,0.028158,0.033642,0.08093,0.269803,0.278032,0.021719,0.001322,0.0055,0.015328,0.026225,0.035129,0.0328,0.031354,0.026055,0.025411,0.023768,0.024211,0.023581,0.028455,0.03589,0.071502,0.220957,0.326183,0.041511,0.004217,0.0006,0.003629,0.01022,0.023284,0.033099,0.03712,0.035876,0.033739,0.027845,0.028315,0.029897,0.034271,0.047261,0.145308,0.355628,0.138417,0.012731,0.002882,0.000445,0.000032,0.000001,0.993831,245,2,0.200513397,24,0.489897949,0.003142,0.238815,tshing-iu
0.171479,0.016366,0.021398,0.029431,0.029399,0.028639,0.03554,0.040344,0.043144,0.040579,0.043339,0.042158,0.040018,0.038433,0.035231,0.037155,0.037103,0.033164,0.038245,0.080772,0.274376,0.031533,0.021398,0.029431,0.029399,0.028639,0.03554,0.040344,0.043144,0.040579,0.043339,0.042158,0.040018,0.035436,0.038228,0.037155,0.037103,0.033164,0.038245,0.080772,0.274376,0.031533,0.021398,0.029431,0.029399,0.028639,0.03554,0.040344,0.043144,0.040579,0.043339,0.042158,0.040018,0.035436,0.038228,0.037155,0.037103,0.033164,0.038245,0.080772,0.274376,0.031533,0.021398,0.029431,0.029399,0.028639,0.03554,0.040344,0.043144,0.040579,0.043339,0.042158,0.040018,0.035436,0.038228,0.037155,0.037103,0.033164,0.038245,0.080772,0.274376,0.031533,0.988592,249,0,nan,0,nan,0,0,bleak
0.101321,0.065157,0.000008,0.000004,0.000284,0.001537,0.005798,0.01441,0.023529,0.031953,0.045186,0.066895,0.080052,0.125622,0.49403,0.110648,0.000044,0,0,0,0,0,0,0.000004,0.000028,0.000248,0.000812,0.002165,0.005114,0.008916,0.015498,0.021613,0.027915,0.036359,0.062245,0.080024,0.122541,0.450852,0.165654,0.000012,0,0,0.000008,0.000028,0.000548,0.002513,0.00964,0.019996,0.029148,0.03519,0.056759,0.070068,0.088463,0.195762,0.467195,0.024682,0,0,0,0,0,0,0.000012,0.000228,0.004286,0.025586,0.07517,0.134894,0.323537,0.370036,0.065658,0.000592,0,0,0,0,0,0,0,0,0,0,0.746723,231,2,0.345628317,25,0.4,0.017524,0.544597,bleak
0.12212,0.030144,0.009116,0.006804,0.0079,0.008917,0.011209,0.013302,0.015927,0.018784,0.023841,0.030545,0.039209,0.05196,0.075262,0.152159,0.250326,0.274618,0.01012,0,0,0,0.005209,0.005867,0.006904,0.007575,0.009203,0.010611,0.012957,0.013854,0.017535,0.021641,0.026266,0.030458,0.04188,0.056771,0.105389,0.227714,0.330086,0.067681,0.002399,0,0.009794,0.006791,0.007973,0.008478,0.011555,0.01392,0.016532,0.019349,0.026625,0.033621,0.042518,0.050791,0.082439,0.171435,0.270066,0.224359,0.003754,0,0,0,0.019123,0.011867,0.013316,0.01491,0.020206,0.024179,0.029342,0.033601,0.044804,0.05996,0.098066,0.168292,0.21713,0.212412,0.032605,0.000186,0,0,0,0,0.836226,252,2,0.25310704,24,0,0.039056,0.273424,bleak
0.086462,0.006137,0.00021,0.000855,0.003095,0.009938,0.021099,0.030567,0.028534,0.02187,0.019296,0.0183,0.018979,0.021204,0.020965,0.020431,0.031233,0.09227,0.301063,0.303017,0.035771,0.001303,0.000131,0.000646,0.002235,0.006559,0.016287,0.024809,0.029419,0.02216,0.01925,0.018014,0.017277,0.016983,0.020088,0.019666,0.018939,0.023085,0.061829,0.231963,0.373912,0.076745,0.000213,0.000875,0.003216,0.009736,0.022235,0.031675,0.029085,0.020175,0.019764,0.01897,0.019896,0.020114,0.021186,0.021884,0.037486,0.108607,0.334773,0.258122,0.020991,0.000995,0.000684,0.002128,0.007113,0.017601,0.03146,0.034244,0.025701,0.021018,0.022252,0.023547,0.025142,0.023261,0.039005,0.110328,0.29689,0.261721,0.054832,0.002936,0.000134,0.000003,0.982816,240,2,0.202925427,24,0,0.002207,0.190116,bleak
0.151834,0.0229,0.000011,0.001707,0.016406,0.041722,0.052937,0.061043,0.08345,0.107868,0.166318,0.212993,0.177432,0.027521,0.001424,0.003685,0.017703,0.014101,0.012805,0.000875,0,0,0,0.000781,0.00999,0.022329,0.034702,0.040409,0.047562,0.050659,0.068063,0.08376,0.128773,0.120756,0.161203,0.146061,0.050454,0.01255,0.01358,0.007635,0.000731,0,0.000017,0.002067,0.018805,0.042381,0.057153,0.06834,0.093129,0.115736,0.189323,0.237123,0.114511,0.010949,0.001302,0.002698,0.016833,0.014384,0.013658,0.00159,0,0,0.0062,0.024219,0.072363,0.146692,0.470335,0.168545,0.043927,0.012943,0.004239,0.001485,0.002166,0.012245,0.015082,0.015536,0.003934,0.000089,0,0,0,0,0.61665,249,2,0.23033754,25,0,0.021245,0.532128,bleak
0.162775,0.049715,0.000004,0.000343,0.003237,0.008014,0.010471,0.013456,0.016965,0.022944,0.029922,0.041053,0.088039,0.236119,0.224315,0.17429,0.116821,0.013931,0.000078,0,0,0,0,0.000078,0.001437,0.004529,0.006961,0.008571,0.010995,0.012238,0.017019,0.021941,0.028906,0.03507,0.065611,0.200644,0.272911,0.173101,0.129872,0.010062,0.000054,0,0.000017,0.00052,0.004199,0.008233,0.011424,0.014814,0.01884,0.022923,0.032432,0.044517,0.119633,0.225921,0.203704,0.167948,0.11206,0.012713,0.000103,0,0,0,0.000326,0.002238,0.008555,0.01699,0.033192,0.058761,0.236061,0.365083,0.179137,0.082737,0.014715,0.001916,0.000252,0.000025,0.000008,0.000004,0,0,0,0,0.910128,251,2,0.147224857,27,1.2,0.018998,0.46603,bleak
0.156404,0.04169,0.247823,0.076727,0.05501,0.045637,0.029018,0.020417,0.017687,0.016692,0.015834,0.015473,0.015406,0.017231,0.023122,0.039823,0.058717,0.061451,0.102293,0.130645,0.010639,0.000355,0.228786,0.081734,0.053427,0.044036,0.033921,0.02214,0.018085,0.01515,0.015453,0.015408,0.015259,0.014454,0.015717,0.018786,0.03545,0.070329,0.065978,0.142075,0.091801,0.002013,0.250316,0.078524,0.055806,0.041936,0.0295,0.020419,0.018003,0.015583,0.016201,0.015524,0.01579,0.016498,0.024814,0.041151,0.05862,0.057563,0.102471,0.129735,0.011203,0.000344,0.255604,0.083246,0.058001,0.042235,0.03,0.022975,0.020975,0.01918,0.021838,0.026321,0.032412,0.036581,0.054202,0.072475,0.095965,0.091151,0.030939,0.005169,0.000675,0.000054,0.982523,248,2,0.11161398,28,0.8,0.019085,0.231041,bleak
0.145355,0.007391,0,0,0,0.002349,0.03593,0.037335,0.036329,0.040115,0.038263,0.036444,0.036263,0.039372,0.041647,0.043544,0.073109,0.113347,0.100949,0.08168,0.093441,0.149885,0,0,0,0.000066,0.020797,0.037088,0.032632,0.035906,0.038604,0.036834,0.035351,0.033573,0.040066,0.044119,0.052632,0.086747,0.116333,0.100292,0.079466,0.209495,0,0,0,0.002986,0.038653,0.037133,0.039051,0.037474,0.038497,0.03699,0.038472,0.036924,0.041339,0.044156,0.078066,0.106,0.101265,0.08131,0.103191,0.138493,0,0,0.000053,0.012394,0.047836,0.03915,0.043454,0.038136,0.039228,0.039774,0.043273,0.041454,0.049737,0.096251,0.117532,0.089162,0.077248,0.151544,0.073647,0.000127,0.884222,247,1,0.225,18,0.489897949,0.002516,0.123688,bleak
0.105389,0.063337,0.000997,0.001322,0.001801,0.003442,0.005681,0.00905,0.015595,0.022857,0.026518,0.030352,0.033674,0.044066,0.069203,0.134811,0.22214,0.333316,0.045136,0.00004,0,0,0.000944,0.00107,0.001708,0.002558,0.00495,0.007176,0.009967,0.012917,0.017322,0.021601,0.02606,0.027276,0.037781,0.059196,0.117508,0.241821,0.325734,0.084379,0.000033,0,0.000957,0.001189,0.001794,0.003575,0.008233,0.012286,0.016857,0.019522,0.025488,0.030458,0.034691,0.042831,0.073236,0.136512,0.233887,0.328439,0.03,0.000046,0,0,0.004419,0.009581,0.010724,0.011515,0.016857,0.024286,0.029355,0.031934,0.043256,0.066698,0.129262,0.137973,0.25214,0.220525,0.011455,0.00002,0,0,0,0,0.873754,252,1,0.269479256,28,0.4,0.030203,0.265916,bleak
0.083594,0.031058,0.000053,0.000797,0.005098,0.010481,0.016342,0.02331,0.032979,0.037068,0.041387,0.060389,0.083021,0.122064,0.267697,0.251474,0.044938,0.002498,0.000404,0,0,0,0.000021,0.000303,0.002908,0.006024,0.011269,0.016759,0.02287,0.029981,0.033588,0.036165,0.050688,0.06038,0.08003,0.114786,0.249955,0.22538,0.055513,0.003197,0.000184,0,0.000068,0.000987,0.005893,0.010771,0.017684,0.025175,0.035927,0.035618,0.045833,0.066671,0.095389,0.148893,0.317716,0.175748,0.016246,0.001182,0.000199,0,0,0,0.000179,0.002293,0.009194,0.015741,0.025389,0.036829,0.04647,0.056301,0.101579,0.193167,0.333853,0.156545,0.020404,0.001585,0.000466,0.000004,0,0,0,0,0.851893,253,1,0.275412756,20,0.979795897,0.013847,0.275958,bleak
0.169585,0.029815,0.000686,0.008373,0.057705,0.115867,0.058949,0.042657,0.036191,0.033152,0.034428,0.040328,0.047429,0.054296,0.055528,0.049124,0.038678,0.029453,0.027831,0.075824,0.18185,0.01165,0.000167,0.003745,0.037604,0.102077,0.074686,0.043814,0.037396,0.030313,0.03055,0.032744,0.038714,0.043095,0.054433,0.056232,0.049861,0.037512,0.032484,0.03381,0.137055,0.123708,0.000806,0.009381,0.064294,0.10985,0.06039,0.043576,0.03744,0.031829,0.036127,0.042582,0.051162,0.052968,0.055538,0.047092,0.036926,0.026665,0.028447,0.085148,0.173392,0.006388,0.003358,0.023793,0.100724,0.089707,0.050421,0.041155,0.036863,0.033674,0.040783,0.04873,0.056992,0.053665,0.050934,0.040187,0.030719,0.025007,0.057822,0.191847,0.023358,0.00026,0.995331,247,2,0.198054922,23,2,0.015269,0.152722,bleak
0.269174,0.010082,0.004705,0.020767,0.045531,0.056475,0.066196,0.064823,0.064104,0.058128,0.063337,0.067865,0.06816,0.067704,0.06265,0.073557,0.078192,0.068621,0.056277,0.012173,0.000708,0.000027,0.004705,0.020767,0.045531,0.056475,0.066196,0.064823,0.064104,0.058128,0.063337,0.067865,0.06816,0.062607,0.067747,0.073557,0.078192,0.068621,0.056277,0.012173,0.000708,0.000027,0.004705,0.020767,0.045531,0.056475,0.066196,0.064823,0.064104,0.058128,0.063337,0.067865,0.06816,0.062607,0.067747,0.073557,0.078192,0.068621,0.056277,0.012173,0.000708,0.000027,0.004705,0.020767,0.045531,0.056475,0.066196,0.064823,0.064104,0.058128,0.063337,0.067865,0.06816,0.062607,0.067747,0.073557,0.078192,0.068621,0.056277,0.012173,0.000708,0.000027,0.947221,252,0,nan,0,nan,0,0,bleak
0.148073,0.048108,0.07321,0.054511,0.04616,0.037083,0.030982,0.028238,0.02625,0.024458,0.021819,0.021369,0.02219,0.026232,0.039974,0.093453,0.177447,0.199771,0.073258,0.003513,0.000082,0,0.064173,0.051534,0.04706,0.035684,0.032126,0.02859,0.026179,0.023551,0.023213,0.022096,0.0218,0.022745,0.03153,0.055838,0.144769,0.205114,0.150109,0.013675,0.00021,0.000004,0.075219,0.055868,0.046768,0.034436,0.032197,0.02874,0.027079,0.022336,0.021927,0.021406,0.022538,0.024503,0.042373,0.09694,0.174856,0.182512,0.084904,0.005279,0.000116,0,0.073821,0.05832,0.048024,0.035373,0.033982,0.030592,0.027863,0.023191,0.023465,0.023922,0.031072,0.055422,0.127004,0.192827,0.161177,0.04868,0.005066,0.000195,0.000004,0,0.96351,252,3,0.09487711,26,6.102458521,0.010852,0.143019,bleak
0.133035,0.046001,0.000036,0.000451,0.001542,0.003045,0.007214,0.012589,0.021427,0.032327,0.039598,0.052143,0.069752,0.075914,0.073978,0.065759,0.079095,0.084749,0.142872,0.061415,0.065508,0.110585,0.000179,0.001181,0.002419,0.003965,0.007704,0.013333,0.02765,0.032266,0.039863,0.048272,0.060871,0.057672,0.06071,0.0593,0.059339,0.056799,0.125367,0.112696,0.073696,0.15672,0.000039,0.000422,0.001438,0.002737,0.007167,0.013143,0.02088,0.0297,0.039125,0.052097,0.071073,0.071327,0.074823,0.06879,0.080688,0.074576,0.147009,0.070132,0.071148,0.103686,0,0.000025,0.000444,0.002304,0.009765,0.020035,0.034431,0.055303,0.075732,0.088481,0.099485,0.088646,0.091455,0.116757,0.090335,0.030176,0.023295,0.035565,0.124597,0.013168,0.892478,249,3,0.110591764,33,0.489897949,0.025741,0.178151,bleak
0.175421,0.069723,0.001178,0.000905,0.002751,0.006547,0.009955,0.014373,0.019583,0.023889,0.030779,0.036432,0.040098,0.043709,0.046965,0.047224,0.044527,0.048506,0.056805,0.067438,0.155119,0.303215,0.001208,0.001006,0.003174,0.006627,0.009456,0.013905,0.018827,0.021395,0.029375,0.035527,0.039035,0.039263,0.046972,0.047955,0.044308,0.04236,0.054623,0.066449,0.111121,0.367412,0.001171,0.000911,0.002757,0.006212,0.010353,0.015184,0.020347,0.02298,0.031724,0.038035,0.041273,0.040685,0.048063,0.047818,0.045603,0.045495,0.059351,0.06892,0.171783,0.281338,0.001028,0.000761,0.002245,0.005321,0.009664,0.013694,0.018425,0.02115,0.02838,0.037102,0.041829,0.041711,0.051239,0.051171,0.047781,0.048013,0.063835,0.081262,0.219939,0.215451,0.963321,245,5,0.085844749,9,nan,0.005616,0.032783,bleak
0.071058,0.025126,0,0,0,0.000008,0.004171,0.016619,0.025682,0.02461,0.022561,0.025544,0.026677,0.030724,0.050356,0.045486,0.078619,0.30474,0.343514,0.000688,0,0,0,0,0,0.000019,0.002975,0.011138,0.02011,0.023099,0.02079,0.021055,0.023238,0.022511,0.026798,0.041798,0.041801,0.033036,0.10903,0.497334,0.105265,0,0,0,0,0.000008,0.004014,0.018041,0.027409,0.023334,0.02347,0.026837,0.028141,0.032285,0.054787,0.04716,0.119798,0.439602,0.154873,0.00024,0,0,0,0,0,0.000796,0.009981,0.026083,0.02921,0.02453,0.030898,0.033865,0.048663,0.064981,0.129583,0.47961,0.12053,0.001271,0,0,0,0,0.675367,245,1,0.409419286,21,0,0.01169,0.21519,bleak
0.071773,0.036119,0.000105,0.000713,0.002366,0.004984,0.007648,0.009251,0.009021,0.009913,0.010389,0.010646,0.010405,0.010411,0.010966,0.011503,0.01256,0.014852,0.021002,0.03871,0.329123,0.475432,0.000051,0.000391,0.0018,0.003169,0.006138,0.007958,0.008949,0.0086,0.009618,0.010369,0.010405,0.009826,0.010508,0.010928,0.011668,0.012062,0.016013,0.024249,0.061467,0.775832,0.00011,0.000769,0.002605,0.004942,0.008019,0.009398,0.00977,0.009325,0.010644,0.010754,0.010892,0.009904,0.011123,0.011867,0.013005,0.014638,0.022048,0.041827,0.537882,0.260479,0.000326,0.001534,0.004094,0.006847,0.009517,0.00983,0.010385,0.009839,0.010881,0.011082,0.01102,0.010318,0.011874,0.012835,0.01553,0.019372,0.036646,0.292793,0.509229,0.006049,0.953998,225,1,0.246140273,21,nan,0.012007,0.087029,bleak
0.070402,0.015754,0,0.001027,0.133771,0.121437,0.039716,0.025651,0.019227,0.018011,0.023483,0.03568,0.034593,0.027013,0.01644,0.011036,0.008545,0.007593,0.007603,0.009691,0.1699,0.289584,0,0.000067,0.090098,0.14062,0.055498,0.028926,0.02076,0.015996,0.021145,0.032456,0.036776,0.027522,0.020714,0.012473,0.009152,0.007162,0.008031,0.009621,0.051048,0.411935,0,0.002256,0.14587,0.108115,0.040168,0.026858,0.018969,0.016814,0.025736,0.036464,0.034165,0.024443,0.017144,0.010834,0.008522,0.006932,0.007882,0.009926,0.212307,0.246596,0,0.006798,0.174444,0.086865,0.035287,0.024993,0.01876,0.018146,0.029117,0.037848,0.031968,0.021496,0.014775,0.010075,0.008145,0.006927,0.008517,0.014765,0.436688,0.014388,0.918039,231,2,0.1534937,10,2.4,0.009845,0.079094,bleak
0.224664,0.028289,0.00002,0.000657,0.006767,0.020169,0.031083,0.04037,0.046916,0.053273,0.059144,0.06213,0.064231,0.080827,0.117335,0.095564,0.054289,0.069898,0.178532,0.01867,0.000125,0,0.000002,0.000218,0.003587,0.011359,0.022937,0.031914,0.040018,0.042747,0.051234,0.055865,0.060042,0.058538,0.078115,0.112841,0.103019,0.055365,0.068006,0.181529,0.021988,0.000675,0.00002,0.00074,0.007885,0.020319,0.033039,0.042331,0.049815,0.051945,0.06111,0.063603,0.0684,0.080107,0.121671,0.087609,0.052121,0.078387,0.170671,0.010176,0.000051,0,0.000201,0.003902,0.018155,0.030931,0.044276,0.052888,0.060766,0.061266,0.068498,0.076713,0.111448,0.11338,0.072195,0.053393,0.12832,0.101321,0.00232,0.000027,0,0,0.980824,251,1,0.255340048,21,0.489897949,0.010949,0.198926,bleak
0.140883,0.044437,0.000016,0.000085,0.000414,0.001172,0.002588,0.00488,0.00869,0.013947,0.021113,0.030236,0.044243,0.062269,0.085366,0.128946,0.27997,0.299153,0.016368,0.000509,0.000033,0,0.000013,0.000062,0.000315,0.000657,0.001813,0.003606,0.006036,0.008939,0.014542,0.020361,0.02842,0.036683,0.053974,0.069757,0.105938,0.218581,0.382433,0.046814,0.001018,0.000036,0.000016,0.000089,0.00042,0.00109,0.002611,0.005159,0.009021,0.01334,0.021589,0.03109,0.045672,0.058578,0.087402,0.131103,0.288053,0.282962,0.0211,0.000654,0.000049,0,0.000118,0.000447,0.001517,0.003681,0.009018,0.019166,0.035235,0.057764,0.104099,0.126371,0.209038,0.335166,0.095622,0.002614,0.000138,0.000007,0,0,0,0,0.908683,253,1,0.299325283,32,0,0.012107,0.315817,bleak
0.173595,0.036881,0,0,0.000032,0.000611,0.003756,0.013672,0.030862,0.052418,0.083601,0.094225,0.10155,0.179871,0.346013,0.092013,0.00135,0.000026,0,0,0,0,0,0,0.000006,0.000116,0.001074,0.004611,0.014862,0.028084,0.046823,0.073582,0.090759,0.085518,0.113569,0.303524,0.21836,0.019042,0.000071,0,0,0,0,0,0.000077,0.000765,0.004553,0.016077,0.035042,0.054559,0.087563,0.09782,0.106367,0.196103,0.333299,0.06699,0.000778,0.000006,0,0,0,0,0,0.000006,0.00063,0.004547,0.020347,0.047293,0.086855,0.114071,0.159023,0.391331,0.169543,0.005582,0.000733,0.000039,0,0,0,0,0,0,0.854791,241,2,0.252616709,26,0.4,0.005721,0.293848,bleak
0.0982,0.033749,0.000735,0.006286,0.025325,0.054105,0.092611,0.153963,0.177109,0.210721,0.246143,0.028762,0.002062,0.000304,0.000513,0.000696,0.000405,0.000144,0.000056,0.000013,0.000048,0,0.000174,0.002131,0.01024,0.022689,0.040907,0.059534,0.074758,0.09643,0.10178,0.138577,0.139725,0.188732,0.115818,0.006947,0.000753,0.000431,0.000265,0.000039,0.000022,0.000048,0.001161,0.008517,0.031868,0.061713,0.120672,0.191085,0.204779,0.249731,0.121956,0.005272,0.001135,0.000352,0.000679,0.000526,0.000361,0.000091,0.000039,0.000013,0.000048,0,0.01161,0.03038,0.082915,0.552189,0.272965,0.037553,0.007717,0.001518,0.000692,0.000309,0.0002,0.000409,0.0008,0.000331,0.0002,0.000113,0.000039,0.000013,0.000048,0,0.724673,253,1,0.172237996,20,1.264911064,0.021333,0.5731,bleak
0.132911,0.016093,0.000128,0.00113,0.011296,0.032699,0.0361,0.04714,0.077467,0.169566,0.325536,0.223393,0.016554,0.002732,0.002201,0.003272,0.019433,0.026882,0.003567,0.000354,0.000265,0.000285,0,0.000079,0.001504,0.008235,0.023241,0.028135,0.030896,0.035996,0.056967,0.093205,0.16847,0.255105,0.201671,0.038723,0.002963,0.002683,0.018426,0.026292,0.006692,0.000717,0.000231,0.001951,0.017074,0.034134,0.040497,0.059326,0.112225,0.22413,0.354049,0.09405,0.004054,0.002481,0.002393,0.003449,0.022587,0.023256,0.003209,0.000354,0.000265,0.000285,0.008387,0.025929,0.053115,0.112525,0.527771,0.178277,0.02952,0.007916,0.007026,0.023064,0.023914,0.001499,0.000423,0.000162,0.000108,0.000128,0.000216,0.00002,0,0,0.616156,251,2,0.21556706,21,0.4,0.007161,0.565542,bleak
0.072731,0.030881,0.000025,0.000756,0.011276,0.022189,0.024223,0.01944,0.015695,0.022495,0.035623,0.03724,0.053228,0.099,0.152559,0.059958,0.2062,0.238674,0.001418,0,0,0,0,0.000062,0.00308,0.01193,0.018957,0.021375,0.01844,0.013963,0.016162,0.022491,0.030378,0.025748,0.046424,0.092795,0.154142,0.084069,0.280609,0.159255,0.000116,0.000004,0.000046,0.001401,0.01424,0.021941,0.024599,0.018994,0.017518,0.025128,0.03917,0.039199,0.063513,0.105432,0.153208,0.03435,0.2417,0.198797,0.000765,0,0,0,0.00179,0.010652,0.028691,0.02822,0.024029,0.036243,0.062806,0.081283,0.160334,0.140596,0.234259,0.186314,0.004572,0.000194,0.000012,0.000004,0,0,0,0,0.709904,249,2,0.270803672,29,1.6,0.006847,0.380941,bleak
0.165385,0.052744,0,0.000054,0.003309,0.010851,0.016082,0.022737,0.030961,0.037074,0.038802,0.03844,0.038409,0.038344,0.041066,0.051315,0.079985,0.139327,0.246807,0.1577,0.008564,0.000173,0,0.000013,0.001725,0.008247,0.012609,0.01704,0.023568,0.027697,0.032876,0.034164,0.034858,0.033558,0.03699,0.03847,0.045297,0.058848,0.109363,0.212977,0.244442,0.027258,0,0.00006,0.003787,0.010527,0.016986,0.024415,0.033485,0.036317,0.040243,0.039711,0.039489,0.036516,0.043247,0.05689,0.090953,0.146298,0.252891,0.123885,0.004196,0.000105,0.000009,0.000725,0.008843,0.015387,0.025201,0.036853,0.04589,0.043915,0.045952,0.045197,0.048042,0.055625,0.091968,0.163038,0.250293,0.112606,0.010026,0.000428,0.000002,0,0.984126,247,2,0.212702869,23,1.095445115,0.008118,0.213032,bleak
0.133145,0.04133,0.003994,0.009335,0.016517,0.019314,0.016439,0.015388,0.014067,0.014582,0.01541,0.017979,0.020729,0.027773,0.035332,0.04864,0.089043,0.246813,0.240365,0.136276,0.012003,0,0.002643,0.007825,0.014333,0.017332,0.017791,0.015637,0.014307,0.013085,0.015028,0.016572,0.019404,0.022329,0.031502,0.039498,0.06166,0.133822,0.271034,0.203981,0.081849,0.000369,0.004303,0.009807,0.017413,0.017911,0.016911,0.01535,0.01429,0.013745,0.015963,0.018177,0.021411,0.026285,0.03595,0.048666,0.091789,0.239631,0.241502,0.13819,0.012707,0,0.004813,0.011763,0.019489,0.019442,0.018447,0.016281,0.016113,0.015843,0.019511,0.023265,0.031437,0.038799,0.062072,0.163857,0.318589,0.189018,0.031137,0.000124,0,0,0.917366,244,2,0.151901517,29,0,0.002972,0.1352,bleak
0.05075,0.006487,0,0.000003,0.000053,0.000239,0.000872,0.002636,0.004731,0.00696,0.007999,0.008529,0.01014,0.013786,0.016505,0.019383,0.026954,0.042236,0.294916,0.514302,0.029186,0.000568,0,0,0.000013,0.000097,0.000377,0.001275,0.003178,0.005156,0.007319,0.008402,0.008874,0.009808,0.014634,0.017495,0.020483,0.027551,0.09541,0.516934,0.255975,0.007021,0,0.000006,0.000072,0.000276,0.001109,0.003123,0.005247,0.00673,0.008179,0.008787,0.010938,0.013648,0.017496,0.020103,0.029443,0.043693,0.310112,0.501093,0.019542,0.000404,0,0.000022,0.000138,0.000367,0.001047,0.002828,0.005885,0.007675,0.009279,0.009634,0.012276,0.014982,0.01822,0.023395,0.036847,0.182906,0.5881,0.08468,0.001636,0.000081,0.909301,223,2,0.226368159,15,6.418722614,0.00393,0.079454,bleak
0.203463,0.024457,0.000314,0.002618,0.009222,0.020337,0.035277,0.054373,0.076401,0.102191,0.124831,0.14102,0.135583,0.098413,0.093678,0.055582,0.021907,0.020602,0.007595,0.000056,0,0,0.000064,0.000733,0.003955,0.00898,0.018847,0.029059,0.040093,0.050926,0.071094,0.091946,0.109536,0.113603,0.125934,0.10869,0.090601,0.06813,0.028544,0.023591,0.015496,0.000177,0.000499,0.003294,0.01167,0.022237,0.04172,0.064095,0.090279,0.107764,0.135954,0.149412,0.120586,0.085124,0.089063,0.037524,0.017429,0.018323,0.005002,0.000024,0,0,0.001724,0.007329,0.020651,0.039957,0.079188,0.126216,0.174541,0.165432,0.158868,0.13961,0.064973,0.018533,0.002763,0.000201,0.000016,0,0,0,0,0,0.776852,250,1,0.17364225,18,0,0.00357,0.3664,bleak
0.14924,0.052904,0,0.000112,0.001702,0.011133,0.022398,0.026793,0.027393,0.029102,0.033092,0.035749,0.04352,0.060889,0.119629,0.196526,0.277923,0.079436,0.021519,0.012681,0.000405,0,0,0,0.000335,0.004004,0.013679,0.020989,0.023828,0.022921,0.026109,0.028969,0.031173,0.031961,0.037772,0.049226,0.093115,0.161468,0.298633,0.121345,0.032924,0.001549,0.000007,0.000153,0.002992,0.012912,0.024519,0.028146,0.029018,0.028669,0.034668,0.040695,0.050049,0.073465,0.14299,0.24232,0.212054,0.045027,0.021966,0.010024,0.000328,0,0.00007,0.000537,0.00445,0.014293,0.027825,0.034354,0.039035,0.04361,0.066092,0.125028,0.240758,0.288832,0.079464,0.031208,0.003997,0.000328,0.000119,0,0,0,0.779388,253,2,0.155629482,21,0.4,0.028079,0.29654,bleak
